Unnamed: 0,Vendor_Batch,Yield,SMARTCAL,DRIFTELITE,OFFSET,RESISTANCE,PROD_VAL,SMARTCAL_Yield,DRIFTELITE_Yield,OFFSET_Yield,RESISTANCE_Yield
3,523288-08,0.7891,239,147,134,134,129,0.9064053086247195,0.9049301583684928,0.8071506391400994,0.9881507467974887
4,523860-01,0.8604,241,215,203,197,193,0.9209873705170636,0.9513134370064058,0.9333799079412263,0.9769930715084716
6,523860-01,0.3759,240,222,210,196,193,0.9039909731848739,0.954337899543379,0.9224181728007347,0.9743589743589745
1,523288-09,0.4133,225,222,203,174,183,0.9350129988697652,0.9431776051643499,0.9267946495608074,0.984582744452855
2,523288-11,0.3174,164,171,150,142,136,0.8964726771270873,0.865142499809354,0.8828672956759539,0.9861568933747383
5,523288-10,0.359,192,185,169,197,151,0.8792801544177516,0.9030320116891896,0.8310939515679991,0.988103110217474
2,523288-09,0.383,236,222,201,184,193,0.9140217000894026,0.949529167772885,0.9428571428571428,0.9848772262145729
1,523288-10,0.3174,207,165,165,149,151,0.8908515975309469,0.9299201872029794,0.8421784760063656,0.9863115468134132
0,523288-08,0.3174,223,149,151,133,139,0.920086977350298,0.9188661340655775,0.9263115468770401,0.9882031294229415
2,523860-01,0.8242,239,219,197,197,192,0.9049864603417156,0.954337899543379,0.9340915636248159,0.9770456466677901
3,523288-11,0.3174,211,176,149,127,131,0.9056049876668169,0.874043393458157,0.9403178565598499,0.9848152486122502
1,523288-09,0.4477,164,222,192,192,135,0.9276573906216167,0.8822676294264196,0.9324282818271232,0.992176415909277
2,523288-11,0.3174,234,177,148,141,139,0.9002250829441533,0.8735231233889308,0.9386779233733217,0.9783644261672132
3,523288-10,0.8379,226,222,152,197,193,0.8370044052863436,0.8690061716484706,0.8199507582125751,0.9810044680122147
2,523860-01,0.7985,187,217,163,194,193,0.8878538720084762,0.9156661506039527,0.931426253635781,0.9756063935698304
0,523860-04,0.3174,152,140,205,89,193,0.908624753734227,0.8659769758951926,0.9227671243447286,0.9799150393726895
1,523288-09,0.4178,240,222,203,194,188,0.9152402890210821,0.912994603624671,0.9346831292841427,0.9894914869628109
7,523860-04,0.8152,141,164,107,89,121,0.8661300616951365,0.856,0.7857142857142857,0.9796642624808435
6,523860-01,0.8536,233,221,203,196,144,0.8942065288476845,0.954337899543379,0.9217201569713359,0.9743589743589745
5,523860-04,0.7877,140,125,107,124,92,0.8975141623320028,0.856,0.7981832539891477,0.9759770575450459
1,523288-08,0.3361,170,135,139,142,97,0.8375659271024688,0.9167043509498863,0.7857142857142857,0.9770256294680226
0,523288-09,0.3174,237,222,194,195,193,0.9093569452148841,0.8987363537988616,0.9255685674776659,0.9851047505347119
0,523288-08,0.3174,179,150,151,122,131,0.8906513949473122,0.9149778698297625,0.9264467619716846,0.987903984271672
7,523860-10,0.788,220,174,172,136,141,0.8370044052863436,0.885564732709012,0.8099767258673548,0.9995859804255278
7,523288-11,0.3174,169,175,144,148,131,0.8801625961309277,0.866804672640812,0.9265745580739077,0.9863892742970611
1,523288-08,0.3174,176,164,107,143,135,0.9220496489157838,0.9222865975364584,0.918913599969015,0.9896290621115641
4,523860-04,0.7564,140,125,107,126,99,0.902142800651485,0.860826024966729,0.8206192009615966,0.9780241822585577
7,523860-10,0.846,235,166,164,137,151,0.8370044052863436,0.8671778678330047,0.79690205770886,0.9906199679933911
4,523860-04,0.7311,140,125,113,98,94,0.8704345895038584,0.8812362685729188,0.84988780130863,0.9797147980587015
3,523288-10,0.3174,184,197,164,143,148,0.8370044052863436,0.9260068196338486,0.8847277566311951,0.9882144420628498
5,523860-01,0.8141,238,222,207,140,193,0.89335914216171,0.954337899543379,0.9376119445575903,0.9743589743589745
7,523860-10,0.6262,238,162,166,133,140,0.8370044052863436,0.9152004004436979,0.9130531623635194,1.0
0,523288-08,0.3275,169,158,150,130,127,0.9041818625116567,0.931819568360016,0.9205061952649576,0.9852265062718868
1,523288-11,0.3561,169,162,161,197,137,0.9151722460935902,0.8753435476930492,0.9428571428571428,0.9881591356934842
6,523860-04,0.7133,140,125,144,145,138,0.8838098312735132,0.856,0.8168958807960129,0.9817449521118831
1,523288-09,0.4341,241,222,198,176,177,0.9344736331093293,0.8894138419972556,0.9273488633831358,0.9846053565423271
4,523860-10,0.7991,230,222,166,150,191,0.8930696056908287,0.8808095724874022,0.9101717173853744,0.9986879390615219
1,523288-09,0.876,228,215,154,184,193,0.9326945348297376,0.8795415849702272,0.9356640835235488,1.0
4,523860-01,0.833,241,222,207,197,193,0.9367088607594936,0.954337899543379,0.9303210305138302,0.9778218804065907
2,523288-11,0.3275,213,150,162,136,132,0.8811549602258993,0.8862157053943324,0.9326654440176143,0.9860992184734192
4,523288-11,0.3431,206,186,140,147,136,0.9025361101371739,0.8866487241776104,0.9428571428571428,0.9891902861362508
0,523288-06,0.3888,237,222,192,197,193,0.9229899668267464,0.949669779491151,0.9229415798637776,0.9908917993596209
6,523860-10,0.4226,237,181,182,135,145,0.8524419062433103,0.8861019351262973,0.7919081347427538,1.0
7,523860-10,0.7655,175,135,160,147,141,0.8808909004230527,0.9031630103513327,0.9282922799647451,1.0
1,523288-06,0.3604,240,222,211,197,193,0.9214296875773166,0.948918738395384,0.9428571428571428,0.9831538449565526
5,523288-11,0.7837,150,133,107,147,138,0.882158293068972,0.873644555991675,0.9428571428571428,0.9890468970891378
1,523288-08,0.3888,238,222,197,197,181,0.9367088607594936,0.954337899543379,0.9197648030216126,0.9869892168727117
4,523860-10,0.7328,232,187,176,140,137,0.8414417841038375,0.9069337111576699,0.7857142857142857,0.9879558699190762
3,523288-11,0.3174,174,181,135,197,136,0.9017538524903776,0.8728289902758563,0.9428571428571428,0.984753262977664
3,523860-01,0.876,241,222,196,197,193,0.8867345787148491,0.954337899543379,0.9368023464610826,0.9752767870173731
3,523860-01,0.7811,239,219,210,187,193,0.9068674848685118,0.954337899543379,0.922852169174002,0.9769223509814806
4,523288-08,0.3174,160,145,153,128,128,0.8378785993241055,0.9098617117417869,0.9093667477625954,0.986137391896961
4,523860-04,0.8002,140,125,111,103,88,0.8839242122959299,0.8680649326702864,0.8410301408584585,0.9754339738599428
0,523288-06,0.3884,232,213,211,197,193,0.9282558753168512,0.946633219990547,0.9290890655399898,0.9836257896891253
5,523288-11,0.3174,168,192,158,144,146,0.8616681432598342,0.8744082462098522,0.8408649547288586,0.98843821245347
4,523288-10,0.3174,233,195,165,144,147,0.8370044052863436,0.9011252659580452,0.8688575513479339,0.9882735084077785
4,523860-04,0.7031,150,137,128,90,104,0.8840062799188828,0.8582861441819946,0.8251893705002951,0.9845132476262048
2,523288-10,0.3174,195,169,185,142,146,0.8805665002013238,0.9019523637533569,0.8488147303430116,0.9864485943154752
2,523288-10,0.3174,241,219,185,197,193,0.8912457610487767,0.9247555400279817,0.9428571428571428,0.9806678003343424
3,523288-10,0.3174,240,147,170,119,147,0.8893867562334575,0.9117312482565836,0.8800556347184554,0.9850696563194832
0,523288-06,0.783,234,217,201,197,193,0.9251475920618892,0.954337899543379,0.9428571428571428,0.9805868711574784
4,523288-08,0.3174,235,166,205,177,133,0.9241925268559069,0.9016377262410552,0.9207103227031027,0.9808229261589201
2,523860-10,0.876,229,222,206,91,185,0.8613001292631954,0.8650782406711904,0.8353892573548547,1.0
5,523288-08,0.364,206,217,202,128,125,0.9152920141740178,0.906491669828106,0.9339759395443736,0.9864047402013615
7,523860-04,0.7321,150,133,107,109,96,0.8760705103553328,0.8714030553333142,0.8176776135956476,0.9766411192920048
0,523288-10,0.3174,222,187,169,143,145,0.8901859177881981,0.9077974180759866,0.9130108436790219,0.9872168123002294
0,523288-06,0.7975,228,193,161,119,193,0.8978263913373248,0.9088508710801374,0.8180682094961037,0.982912834956761
1,523288-08,0.3174,156,142,152,134,132,0.903942684854143,0.8912411370843885,0.7857142857142857,0.9873241052314369
7,523860-04,0.7838,229,197,181,195,193,0.8854785373697385,0.9277411152206244,0.9281807177818096,0.9772572637316982
0,523288-09,0.3751,152,149,133,134,143,0.9146682658993182,0.9141758365045787,0.9304902200132231,0.9877216050110953
3,523288-10,0.3174,238,216,211,153,147,0.8778951547786301,0.9119184888098327,0.8810697148210063,0.98693169345258
1,523288-09,0.3938,240,222,191,190,193,0.9169997356128282,0.954337899543379,0.9365015695919782,0.9916220711426144
6,523860-04,0.8083,140,125,133,114,110,0.8632430281341774,0.856,0.7978326894056287,0.9800276345355161
0,523288-06,0.3174,241,222,211,197,193,0.9367088607594936,0.954337899543379,0.94048045127742,0.9824684390350582
4,523288-06,0.7634,238,222,139,197,193,0.9249875116509688,0.912974696528185,0.9182368801144954,0.9883246244182986
0,523288-06,0.8092,233,222,193,194,193,0.93423081504893,0.954337899543379,0.9348910460488687,0.9815607818773416
5,523288-10,0.3174,207,162,173,149,154,0.861636678129288,0.9070316989707938,0.9055365709968489,0.9867938333775343
1,523288-09,0.4018,236,222,200,182,174,0.9367088607594936,0.8841091980551854,0.9289568276287093,0.9906228175483973
0,523288-11,0.3174,150,163,168,135,120,0.8999184188502939,0.9090805067992496,0.9428571428571428,0.9845086667533123
6,523860-04,0.7636,140,125,107,94,110,0.8528855858369648,0.856,0.9351962859926262,0.976545238304569
0,523288-08,0.3403,187,157,109,123,133,0.8657740829751955,0.9114897341183922,0.9290114670446179,0.9879205270834456
2,523860-01,0.8066,241,181,167,197,193,0.8794468690979957,0.9010801915182868,0.8578681148769741,0.9787195593024626
0,523288-06,0.3256,241,222,211,195,193,0.9367088607594936,0.954337899543379,0.9254034256143289,0.9796503226106622
0,523288-06,0.3174,240,219,211,197,193,0.9147077585938563,0.954337899543379,0.9354979388017339,0.9785345037537538
4,523288-11,0.3375,151,170,166,134,132,0.9180554379081336,0.9178847066115324,0.9408614308334671,0.9885854482245919
5,523860-04,0.7669,147,125,107,106,105,0.8370044052863436,0.8622429173598738,0.8080893521670638,0.9803666957163585
2,523288-09,0.4371,238,216,176,184,188,0.9307101265522926,0.9485868909085154,0.9105000716811971,0.9832388495048423
1,523288-11,0.3174,188,150,174,139,136,0.9105610939703385,0.8728933157100461,0.9377872702783073,0.9779697743487115
0,523288-08,0.3616,140,216,184,132,181,0.8981725310674511,0.9175793693419528,0.922559213655887,0.9777095658053069
1,523288-10,0.3174,186,184,172,145,150,0.8747364841866339,0.954337899543379,0.8826482766142864,0.9897330241361202
2,523860-01,0.8551,178,187,161,132,138,0.9049083043761265,0.954337899543379,0.9387235539403864,0.9759477996447279
1,523288-09,0.4151,182,142,192,182,183,0.8977294914076394,0.9002445632532303,0.940920758469301,0.9900273052406987
0,523288-06,0.3174,239,161,211,181,180,0.9154991178071538,0.954337899543379,0.9381030873241861,0.9862380395540267
5,523860-01,0.876,229,207,211,197,193,0.8841108309027199,0.8917167767829297,0.9352018396885318,0.976551880129484
0,523288-08,0.3174,163,144,195,124,193,0.8901000716183264,0.9147413461821119,0.9267118612474965,0.988924438952367
0,523288-09,0.4522,231,216,183,179,193,0.9266360956984904,0.9035094208058154,0.9164086599955936,0.9827358790629342
3,523288-11,0.3561,165,185,157,136,141,0.9203041112469686,0.8580595877990063,0.9357279741485793,0.985558192167156
4,523860-01,0.3974,238,221,211,197,193,0.9006702445410595,0.954337899543379,0.9120406027235762,0.9761975015018118
5,523860-04,0.7485,140,164,119,110,101,0.8758963593873694,0.856,0.8724502125565579,0.9801760490244305
0,523288-08,0.3174,154,152,119,129,126,0.9349616965382431,0.8729504994619414,0.9214487229109218,0.9866751122148448
4,523288-10,0.3256,241,160,211,197,155,0.8863595562553003,0.914246197163243,0.8487872028266864,0.9903228513537573
0,523288-08,0.3174,241,222,194,193,134,0.9094860613678156,0.9368009466262723,0.9151292164575658,0.9855880907710992
2,523288-09,0.4313,241,222,187,178,185,0.929109449960657,0.8819474681977784,0.9348912279878521,0.991429700476454
1,523288-06,0.3335,241,218,211,197,193,0.9094940365291223,0.954337899543379,0.9308545342621891,0.9792726962833467
4,523860-01,0.8103,241,218,170,197,193,0.9029877538771808,0.9125907602366766,0.8245502659307864,0.9777182938192772
0,523288-06,0.3174,226,222,211,197,193,0.9244519076588241,0.954337899543379,0.9346982258316224,0.9816722545631051
3,523288-09,0.8262,233,219,189,194,132,0.9341447585869268,0.8752271953090884,0.9194678232427191,0.9891027657169481
3,523288-10,0.3269,227,178,145,146,146,0.8776339898483193,0.9126129991244369,0.8424795783580203,0.9868290189998623
0,523288-09,0.3892,227,213,133,197,193,0.9034530749950589,0.940195931002983,0.9347245354237924,0.9782383197190081
0,523288-06,0.3518,147,137,210,192,139,0.9198738714428085,0.9072384305558115,0.9367266652447931,0.9912288541658522
6,523288-11,0.4557,233,141,196,184,192,0.9228110138155852,0.8578445646385459,0.9428571428571428,0.9793503314284832
7,523860-10,0.7698,143,159,160,139,135,0.8459099304454321,0.856,0.8305358524973628,1.0
1,523288-11,0.3636,171,142,149,139,136,0.9024789945705018,0.8899207231267315,0.9361711616472228,0.9857932120531402
7,523860-04,0.7595,140,125,122,97,91,0.8797915043445206,0.8568942271022524,0.7973316987037024,0.9825639769407726
1,523288-08,0.3174,140,139,159,133,125,0.8934788364161765,0.8755223315023072,0.9255730535056599,0.985001595417596
2,523288-09,0.7901,241,209,199,197,193,0.9017232236651174,0.954337899543379,0.9286960324419082,0.9745378453757926
2,523860-04,0.8369,140,129,107,110,123,0.890308764187489,0.8859175524461527,0.8174849365124353,0.9829944213261544
4,523288-06,0.3239,235,214,203,197,193,0.9367088607594936,0.954337899543379,0.9422216728326595,0.9796075104060759
5,523288-11,0.8595,169,178,113,141,132,0.9221717033638556,0.856,0.9278407018384972,0.9791255096556228
0,523288-06,0.3288,241,222,211,197,193,0.9367088607594936,0.954337899543379,0.9252200824265755,0.9848265457709763
6,523860-01,0.876,235,209,192,193,193,0.90834636176757,0.954337899543379,0.9093234051035625,0.9784423572434235
5,523288-10,0.3923,221,179,167,151,143,0.8959018078156096,0.9159907702403709,0.886474374888803,0.9882274165050547
5,523288-10,0.3267,203,189,174,147,149,0.8728166355936063,0.9020146488701819,0.9016959615317244,0.990386849800555
0,523288-08,0.3346,174,168,143,129,130,0.9164171587343507,0.9025622666218253,0.9283871567564259,0.9840138768392401
1,523288-08,0.3322,164,180,165,129,131,0.9047500802406979,0.9182321977444956,0.915588249525218,0.9802151006489239
1,523288-09,0.4583,241,222,190,191,187,0.9311925523623578,0.954337899543379,0.937961898622513,0.9810670117419757
6,523860-04,0.8082,156,125,107,99,90,0.899370236480381,0.856,0.7919629128047664,0.977879903914365
5,523288-10,0.3174,200,181,166,141,149,0.8785508478822757,0.9066961519203651,0.9174685489019991,0.9896309019380282
1,523288-09,0.3216,235,217,203,197,190,0.9309884817457909,0.9025418783076301,0.9281382618643523,0.9772955490852571
0,523288-06,0.3174,232,222,145,197,193,0.9227916602280221,0.954337899543379,0.9294051365915922,1.0
6,523860-04,0.8111,140,144,107,89,103,0.8694261895152731,0.856,0.7894822136397642,1.0
6,523860-10,0.7886,140,159,181,128,143,0.8470647530826092,0.8956532936671493,0.7857142857142857,1.0
6,523860-04,0.8267,140,125,112,98,94,0.8796257136073656,0.8583725050437258,0.8102001272775239,0.9822685000685208
6,523860-10,0.7686,140,180,113,137,147,0.8370044052863436,0.8712815598636483,0.7986859971127725,1.0
1,523288-09,0.4605,239,216,200,188,193,0.9360380812884116,0.8961820147651921,0.9176730974493097,0.9807149943409541
1,523288-11,0.3516,159,164,108,100,139,0.8395935324386445,0.8715058141742709,0.9428571428571428,0.9757013351413767
7,523288-10,0.3174,241,165,136,119,126,0.8831631471742736,0.907032807714684,0.8750486811898234,0.9887670030828517
3,523288-11,0.3787,178,158,147,143,140,0.8830467840366585,0.8996967980500798,0.9428571428571428,0.9883517622237473
0,523288-10,0.3174,203,177,211,197,149,0.8839796488812742,0.8933714873107929,0.9015893977259908,0.9882887959958293
3,523860-01,0.8604,233,220,209,197,193,0.9367088607594936,0.954337899543379,0.9180894724075731,0.9759755609737738
4,523860-10,0.7887,140,161,173,143,149,0.8370044052863436,0.9143845226793409,0.922345151471623,1.0
5,523288-11,0.3174,165,159,160,137,144,0.8990171750071128,0.8823417205224845,0.9246325423782237,1.0
5,523860-10,0.3174,234,158,173,108,141,0.9134962152875187,0.8861917556032124,0.923834164414938,1.0
0,523288-08,0.3174,192,168,155,136,135,0.8950167072492583,0.9246716542387949,0.9319250839151345,0.9894958036472549
7,523860-10,0.7537,231,188,207,192,193,0.9006654548021885,0.8753072889102528,0.9241546571914243,0.980341093400877
4,523288-09,0.4097,182,209,116,136,87,0.9046364615272584,0.8868757826386954,0.9291330912296959,0.981114592092243
3,523288-11,0.5896,206,180,165,139,141,0.9180283001559738,0.8845744257413138,0.9428571428571428,0.9833223820496249
2,523860-01,0.8445,235,153,194,197,110,0.8985008194564654,0.891379702066306,0.9428571428571428,0.9770350621737871
1,523288-09,0.3351,238,215,157,90,130,0.8630537834555397,0.8822704692967238,0.921386285097365,0.9816582198083219
1,523288-10,0.3174,241,222,130,154,147,0.8896991295349762,0.9499621134891347,0.9185889074062006,0.9855717349650239
1,523860-01,0.3949,233,217,198,197,193,0.9014866623549225,0.9464027094455814,0.9428571428571428,0.97982234003317
4,523288-11,0.4333,175,148,198,138,183,0.9341356220649515,0.9360957532262638,0.9428571428571428,0.9875959882962353
2,523860-01,0.8559,214,208,211,197,96,0.9024694978673223,0.8949788939092502,0.9405724570449396,0.9770453464591318
7,523860-10,0.801,160,173,174,137,133,0.8370044052863436,0.9046560768788383,0.8206075397211955,0.9766614137084141
0,523288-10,0.8493,210,197,174,144,153,0.8725801374829084,0.954337899543379,0.9055236802138973,0.9892515924604071
0,523288-09,0.4255,181,139,187,193,193,0.9367088607594936,0.8660217394294478,0.9410919606897942,0.9892238279923645
1,523288-09,0.4125,237,156,205,186,193,0.8994501240003306,0.8967591753978518,0.9247498413774701,0.9894651113461475
2,523860-01,0.8563,241,222,206,197,143,0.9091829347679262,0.954337899543379,0.9428571428571428,0.9769008005593192
2,523860-10,0.3579,230,162,167,193,129,0.880727483302405,0.8911981869750629,0.7857142857142857,1.0
0,523288-06,0.3174,186,212,207,197,193,0.9247950977062315,0.9537425812935516,0.9333896857269978,0.9802638386691087
3,523860-10,0.876,224,152,161,141,142,0.8944223802979246,0.8818280493368368,0.7857142857142857,1.0
5,523288-10,0.7427,197,181,131,136,144,0.8749385816366038,0.8726822028721097,0.8808780873788555,0.98548952485767
6,523860-04,0.8408,164,125,135,89,103,0.8737493237033455,0.856,0.7984871839651051,0.9826832309416343
0,523288-09,0.3486,229,222,196,190,187,0.9367088607594936,0.933500138500232,0.9227139171497968,0.9881463858625747
1,523860-01,0.8188,238,218,211,197,193,0.8860286078945356,0.954337899543379,0.940996674619788,0.9743589743589745
1,523288-10,0.3174,237,172,129,143,142,0.8821721812982625,0.905829912036625,0.9058115743664841,0.9864422233066213
6,523860-10,0.8704,223,196,163,135,139,0.8421022215020347,0.8941531094610827,0.8587069308073398,0.9867419621151838
0,523288-06,0.3904,241,220,160,144,193,0.9179024229772642,0.954337899543379,0.9428571428571428,0.9847187880646143
1,523288-10,0.3174,192,178,146,150,141,0.8856846952475695,0.9130573608149255,0.9428571428571428,0.9891372252956766
1,523288-09,0.3254,238,141,195,188,192,0.9327930969621233,0.8911533668605783,0.9254899492463593,0.9790118734842748
1,523288-11,0.3174,180,222,153,143,137,0.9080090355708391,0.8705081652788447,0.9368329446150031,0.9880828392671089
6,523860-04,0.7717,140,125,116,108,88,0.8370044052863436,0.8591510032795291,0.7945329414717086,0.9793408605647205
1,523288-09,0.3417,169,125,146,129,131,0.915430422470695,0.8769371252833051,0.9307430329224852,0.9903840145575821
5,523288-10,0.3174,228,175,131,147,148,0.8812575089601851,0.9190466101380615,0.9428571428571428,0.9872992389501051
1,523288-10,0.3174,241,222,140,197,148,0.9111870381129601,0.954337899543379,0.9224165734929367,0.9854923649930218
4,523860-10,0.821,160,194,169,92,142,0.8370044052863436,0.8845816862992422,0.8077657184481691,1.0
0,523288-06,0.3844,238,214,211,197,193,0.9342153183085475,0.954337899543379,0.927715103181138,0.9806584297021623
6,523288-10,0.3174,192,173,159,152,143,0.9039593734363675,0.8921475546462112,0.8913276407756302,0.9879884473194057
2,523860-04,0.7741,140,125,141,100,103,0.8370044052863436,0.856,0.7956162072864545,0.9768571735721011
5,523860-04,0.7566,224,217,185,106,91,0.8880969473411642,0.8613611664920204,0.7912216151297278,0.9794037881104736
1,523288-09,0.4537,230,222,197,189,190,0.9258084932515188,0.9450510086749723,0.936783345145218,0.9898196090157874
4,523860-10,0.7706,222,177,165,136,143,0.8370044052863436,0.8850251823550841,0.7857142857142857,0.9976236403400587
0,523288-06,0.3174,239,215,203,197,193,0.9367088607594936,0.9510289576031794,0.9256209071713227,0.978440016578344
5,523288-11,0.377,157,157,153,137,136,0.8682707640065572,0.8854216077320873,0.9428571428571428,0.9842699356147451
0,523288-08,0.3174,175,168,156,140,135,0.8835770401209232,0.9137365316006573,0.9177833693506795,0.9891468076399865
4,523288-11,0.3334,240,218,204,190,193,0.9311041603154029,0.8854993359653262,0.9258322814518308,0.9883790321964407
0,523288-06,0.3174,241,219,211,197,193,0.9346201933021897,0.954337899543379,0.9304392141871638,0.9788237333596528
1,523860-01,0.7881,241,220,204,193,193,0.9069706751056565,0.954337899543379,0.9401046112444907,0.9783612779136214
3,523288-06,0.3516,233,220,211,197,193,0.9367088607594936,0.9514054023573637,0.9229755582347284,0.9798684992532012
2,523288-10,0.3174,241,222,160,197,141,0.8984763159488272,0.9052914328493136,0.9277273957079597,0.989523329484051
3,523860-04,0.7974,142,133,107,89,111,0.8809540574142092,0.856,0.7889283966128424,0.9775365293120883
2,523860-10,0.7751,224,179,181,197,149,0.8370044052863436,0.8680610612109503,0.7877800763488714,0.9821440122485733
0,523288-08,0.3785,168,156,141,131,136,0.8906894242658864,0.9115714634025532,0.9257862242226604,1.0
2,523288-10,0.3239,219,171,173,140,149,0.882318251555199,0.906396221838615,0.8568050433279304,0.9885283081624907
6,523860-10,0.3174,150,176,173,137,147,0.8370044052863436,0.8987183064202202,0.82549057089179,1.0
1,523288-10,0.7723,177,156,178,141,145,0.8820519031475581,0.9002449175940611,0.9002020543901814,0.9871424393818997
4,523288-09,0.876,159,142,114,129,141,0.8990331180589876,0.860516637413899,0.9422594621333358,0.9865171481144738
0,523288-06,0.3174,230,215,211,187,193,0.9217387342362846,0.954337899543379,0.9180058965921319,0.9809201470997042
1,523288-10,0.3174,238,170,163,132,193,0.9109879738543366,0.8789520747023349,0.9313310249702245,0.9859636506466429
0,523288-06,0.3256,197,152,202,141,140,0.917656429281962,0.9198785658318612,0.9397682070769148,0.9888675313877837
5,523860-10,0.8384,234,199,172,134,143,0.8370044052863436,0.8787261252708989,0.7857142857142857,0.9868133481268015
0,523288-11,0.3933,238,172,155,123,133,0.9249711133390005,0.9078337300099077,0.9428571428571428,0.9858271606019225
5,523288-10,0.3385,225,167,155,152,141,0.8784827602117771,0.8978810893365994,0.9343109199297014,0.9880380948861176
6,523288-09,0.4232,225,129,183,130,182,0.9293320844507182,0.8976700976603665,0.9328833719833383,0.9833236397850352
0,523288-06,0.3474,228,222,205,197,143,0.9061179679168937,0.954337899543379,0.9235075376955844,0.9850287523827311
7,523860-10,0.8476,140,189,155,141,142,0.8370044052863436,0.8841914734957279,0.8316370916356881,1.0
1,523288-10,0.3174,188,169,150,149,116,0.8811951193115941,0.9398775114173546,0.9288532638891499,0.9842684902454392
2,523860-04,0.7785,153,125,199,108,94,0.8894828082831654,0.8567961021249358,0.8393478516199707,0.978795584131466
3,523288-11,0.4061,167,158,145,125,132,0.928479198849216,0.866216748048138,0.9428571428571428,0.9867282996731002
6,523860-01,0.8615,241,221,206,197,193,0.9102769205780128,0.9381019648475353,0.9262075442757405,0.9771755081060629
2,523288-10,0.3174,219,160,165,141,150,0.8850410089297812,0.8722851662571731,0.9098744851247585,0.9875470487370405
2,523288-11,0.3174,226,161,132,135,193,0.8875740850387625,0.8839985527017924,0.9232279855784918,0.9864286240273369
1,523288-10,0.3174,179,198,152,149,143,0.8932965243237847,0.9172915988658769,0.8862274361514493,0.9861677307054542
0,523288-09,0.3812,233,222,191,175,193,0.9323291790967939,0.9080772696060099,0.9406658899701987,0.9886755404286249
0,523288-09,0.7774,241,222,203,197,193,0.9367088607594936,0.9369012491031921,0.9337775374458689,0.9858968863583669
4,523288-11,0.3174,191,222,208,130,180,0.9162639346299247,0.8665979650595279,0.9421888880354473,0.983946876516512
6,523860-10,0.7641,147,181,161,132,142,0.8370044052863436,0.9050685798995255,0.8049542179783299,1.0
6,523860-04,0.8355,154,153,138,89,89,0.8880316449228348,0.8630797309521614,0.8277477198072618,0.9800413097787646
3,523860-10,0.876,235,158,159,89,193,0.900473033027425,0.8862546968879077,0.824233987464855,1.0
1,523288-10,0.7399,203,166,162,151,149,0.8370044052863436,0.8958234709948389,0.9363719347056978,0.9878361627595323
4,523288-06,0.3174,223,215,211,197,193,0.9213780563846949,0.9466571705560574,0.92618936792996,0.9833623320924297
0,523288-06,0.3174,162,222,211,197,193,0.9082386832475622,0.8864581611075543,0.9313540195556377,0.9866140445219351
1,523288-10,0.3174,209,178,162,139,151,0.8639705628465866,0.8969418460974175,0.8917465912215587,0.9884473517089172
3,523288-10,0.3327,195,135,157,149,193,0.8997433271606139,0.9028234123850826,0.9428571428571428,0.9920816083284482
5,523860-04,0.7022,140,125,159,89,102,0.8370044052863436,0.8657035813695361,0.7857142857142857,0.9825665092708036
6,523288-11,0.7988,140,158,156,138,137,0.8370044052863436,0.856,0.8676038450505672,0.9882861383389001
0,523288-06,0.3401,241,222,209,197,193,0.9162646555516207,0.954337899543379,0.9428571428571428,0.9791132635144726
2,523860-01,0.7613,241,214,211,197,193,0.9040037987677544,0.9404135500417277,0.914437323094364,0.9743589743589745
6,523860-10,0.3698,237,176,173,143,135,0.8370044052863436,0.9121244179843238,0.8341174112603187,0.9889703084344125
5,523288-10,0.3174,181,167,162,141,151,0.8650475493901957,0.8957246499092449,0.9095086353859526,0.9880301753663925
1,523288-09,0.876,232,210,180,193,191,0.9252786331428637,0.903888903833204,0.9257467508893533,0.9780902458570649
7,523860-10,0.3174,162,181,166,139,145,0.8370044052863436,0.9064581080362466,0.7857142857142857,1.0
3,523860-01,0.8358,233,213,203,197,193,0.8925341247419526,0.9537724597579316,0.8378034012804787,0.9790536708319356
5,523288-10,0.3174,192,125,160,105,133,0.9064133757888337,0.877663534845451,0.8750199513103092,0.988993654281285
1,523288-10,0.3174,215,142,147,141,148,0.8887866227584248,0.9004702863637485,0.8976635951989176,0.9873418593085457
4,523860-04,0.3397,140,127,107,92,180,0.8719610419216215,0.8566048518051229,0.7857142857142857,0.9793102045747919
5,523288-10,0.3174,182,178,163,141,147,0.8766781382839937,0.8989025567940707,0.8526369122009407,0.989409872155713
1,523860-04,0.7749,219,125,107,107,88,0.9015451537690516,0.871209494939891,0.9255335899612778,0.9771638254880631
2,523860-01,0.3974,235,222,208,197,193,0.9262751035272784,0.954337899543379,0.9428571428571428,0.9791180148414691
5,523860-01,0.3705,241,221,199,149,122,0.8698377003240809,0.954337899543379,0.9359016931354173,0.9762585676177775
0,523288-08,0.3174,179,125,140,135,139,0.8370044052863436,0.9114964917409476,0.9200598351420014,0.9866778302597915
0,523288-10,0.3489,190,171,143,138,138,0.8887072173443726,0.916897235809661,0.9207796163929167,0.9865599456938554
1,523288-09,0.325,235,219,187,187,189,0.9041824838801628,0.8725542938334049,0.9407675530184489,0.9818041352157031
7,523288-11,0.3583,241,188,198,143,189,0.918959935127192,0.8828921861456768,0.9293167226844099,0.9879975069824238
0,523288-08,0.3374,175,125,168,141,134,0.9160201495612925,0.9142336992192273,0.9288834967670415,0.9859230755603423
